step,win_rate,lose_rate,draw_rate,acum_reward
114000,0.2000000029802322,0.4000000059604645,0.4000000059604645,-6.312369346618652
115000,0.1000000014901161,0.6000000238418579,0.3000000119209289,-16.03006362915039
116000,0.0,0.3000000119209289,0.699999988079071,-8.868022918701172
117000,0.2000000029802322,0.4000000059604645,0.4000000059604645,-5.563339710235596
118000,0.2000000029802322,0.3000000119209289,0.5,-14.44191551208496
119000,0.1000000014901161,0.5,0.4000000059604645,-13.10681438446045
120000,0.2000000029802322,0.4000000059604645,0.4000000059604645,-5.527486801147461
121000,0.3000000119209289,0.3000000119209289,0.4000000059604645,-6.978743076324463
122000,0.2000000029802322,0.2000000029802322,0.6000000238418579,-9.01016902923584
123000,0.3000000119209289,0.4000000059604645,0.3000000119209289,-3.535555839538574
124000,0.4000000059604645,0.4000000059604645,0.2000000029802322,-3.813779592514038
125000,0.4000000059604645,0.1000000014901161,0.5,1.043021321296692
126000,0.0,0.2000000029802322,0.800000011920929,-7.047204494476318
127000,0.4000000059604645,0.0,0.6000000238418579,-0.1341210454702377
128000,0.1000000014901161,0.4000000059604645,0.5,-6.728855609893799
129000,0.1000000014901161,0.1000000014901161,0.800000011920929,-3.427396059036255
130000,0.1000000014901161,0.3000000119209289,0.6000000238418579,-5.663855075836182
131000,0.1000000014901161,0.0,0.8999999761581421,-3.881178140640259
132000,0.1000000014901161,0.1000000014901161,0.800000011920929,-5.938065052032471
133000,0.1000000014901161,0.2000000029802322,0.699999988079071,-5.395139217376709
134000,0.1000000014901161,0.1000000014901161,0.800000011920929,-3.091714859008789
135000,0.3000000119209289,0.1000000014901161,0.6000000238418579,-2.258317470550537
136000,0.2000000029802322,0.1000000014901161,0.699999988079071,-2.9836814403533936
137000,0.1000000014901161,0.2000000029802322,0.699999988079071,-4.250419616699219
138000,0.0,0.0,1.0,-0.925262689590454
139000,0.0,0.2000000029802322,0.800000011920929,-6.508275032043457
140000,0.1000000014901161,0.0,0.8999999761581421,-2.802452087402344
141000,0.1000000014901161,0.3000000119209289,0.6000000238418579,-5.323996067047119
142000,0.2000000029802322,0.2000000029802322,0.6000000238418579,-3.6027016639709473
143000,0.3000000119209289,0.2000000029802322,0.5,-0.7271338701248169
144000,0.1000000014901161,0.3000000119209289,0.6000000238418579,-5.290675163269043
145000,0.0,0.0,1.0,-4.018033504486084
146000,0.1000000014901161,0.4000000059604645,0.5,-7.309609413146973
147000,0.1000000014901161,0.4000000059604645,0.5,-7.488029479980469
148000,0.2000000029802322,0.0,0.800000011920929,-1.056985855102539
149000,0.1000000014901161,0.0,0.8999999761581421,-2.1680757999420166
150000,0.0,0.0,1.0,-3.4918460845947266
151000,0.1000000014901161,0.1000000014901161,0.800000011920929,-3.4965741634368896
152000,0.0,0.0,1.0,-3.2774434089660645
153000,0.0,0.1000000014901161,0.8999999761581421,-4.458041191101074
154000,0.0,0.0,1.0,-2.551279783248902
155000,0.1000000014901161,0.0,0.8999999761581421,-1.1103880405426023
156000,0.0,0.0,1.0,-3.116373300552368
157000,0.3000000119209289,0.2000000029802322,0.5,-1.668629765510559
158000,0.2000000029802322,0.1000000014901161,0.699999988079071,-1.3066232204437256
159000,0.0,0.0,1.0,-2.2990925312042236
160000,0.0,0.0,1.0,-2.5996086597442627
161000,0.1000000014901161,0.0,0.8999999761581421,-0.8514136672019958
162000,0.1000000014901161,0.0,0.8999999761581421,-1.4981573820114136
163000,0.2000000029802322,0.1000000014901161,0.699999988079071,-1.9846445322036743
164000,0.1000000014901161,0.0,0.8999999761581421,-2.2554495334625244
165000,0.0,0.0,1.0,-6.568865776062012
166000,0.2000000029802322,0.0,0.800000011920929,-0.8656185865402222
167000,0.2000000029802322,0.0,0.800000011920929,-1.4620201587677002
168000,0.2000000029802322,0.0,0.800000011920929,-1.2442492246627808
169000,0.1000000014901161,0.0,0.8999999761581421,-1.841545343399048
170000,0.0,0.1000000014901161,0.8999999761581421,-4.7272796630859375
171000,0.4000000059604645,0.1000000014901161,0.5,0.5061026811599731
172000,0.2000000029802322,0.0,0.800000011920929,-1.7550816535949707
173000,0.0,0.0,1.0,-2.8291304111480713
174000,0.4000000059604645,0.1000000014901161,0.5,0.472143679857254
175000,0.0,0.0,1.0,-3.615009069442749
176000,0.2000000029802322,0.2000000029802322,0.6000000238418579,-2.1608083248138428
177000,0.0,0.0,1.0,-4.217650413513184
178000,0.3000000119209289,0.0,0.699999988079071,0.0571678467094898
179000,0.2000000029802322,0.2000000029802322,0.6000000238418579,-2.4922003746032715
180000,0.2000000029802322,0.1000000014901161,0.699999988079071,-2.794433116912842
181000,0.0,0.0,1.0,-5.032248020172119
182000,0.2000000029802322,0.0,0.800000011920929,-1.5995148420333862
183000,0.1000000014901161,0.1000000014901161,0.800000011920929,-3.362515926361084
184000,0.1000000014901161,0.0,0.8999999761581421,-1.13624370098114
185000,0.2000000029802322,0.0,0.800000011920929,-1.4660357236862185
186000,0.3000000119209289,0.2000000029802322,0.5,-2.8254106044769287
187000,0.3000000119209289,0.1000000014901161,0.6000000238418579,-0.5718415379524231
188000,0.1000000014901161,0.0,0.8999999761581421,-2.527313470840454
189000,0.2000000029802322,0.0,0.800000011920929,-0.8425180912017822
190000,0.3000000119209289,0.1000000014901161,0.6000000238418579,-1.2817753553390503
191000,0.2000000029802322,0.1000000014901161,0.699999988079071,-1.585524082183838
192000,0.2000000029802322,0.0,0.800000011920929,-0.9913320541381836
193000,0.4000000059604645,0.0,0.6000000238418579,0.8900952339172363
194000,0.3000000119209289,0.1000000014901161,0.6000000238418579,-1.7171642780303955
195000,0.6000000238418579,0.2000000029802322,0.2000000029802322,0.9298326969146729
196000,0.3000000119209289,0.0,0.699999988079071,-0.0585532411932945
197000,0.6000000238418579,0.1000000014901161,0.3000000119209289,2.7927844524383545
198000,0.4000000059604645,0.0,0.6000000238418579,1.5928080081939695
199000,0.4000000059604645,0.0,0.6000000238418579,1.0754338502883911
200000,0.0,0.1000000014901161,0.8999999761581421,-3.617207765579224
201000,0.5,0.0,0.5,3.4535329341888428
202000,0.2000000029802322,0.0,0.800000011920929,-0.1412015408277511
203000,0.1000000014901161,0.0,0.8999999761581421,-0.692874550819397
204000,0.2000000029802322,0.0,0.800000011920929,-0.5808046460151672
205000,0.6000000238418579,0.0,0.4000000059604645,3.6581199169158936
206000,0.4000000059604645,0.0,0.6000000238418579,1.960598349571228
207000,0.5,0.0,0.5,2.3813376426696777
208000,0.3000000119209289,0.0,0.699999988079071,0.842097282409668
209000,0.6000000238418579,0.1000000014901161,0.3000000119209289,2.8970835208892822
210000,0.699999988079071,0.0,0.3000000119209289,4.749295234680176
211000,0.800000011920929,0.0,0.2000000029802322,5.492190361022949
212000,0.4000000059604645,0.0,0.6000000238418579,1.0191045999526978
213000,0.5,0.0,0.5,3.2656755447387695
214000,0.3000000119209289,0.1000000014901161,0.6000000238418579,-0.5222289562225342
215000,0.2000000029802322,0.0,0.800000011920929,-1.36683189868927
216000,0.6000000238418579,0.0,0.4000000059604645,2.7391371726989746
217000,0.4000000059604645,0.0,0.6000000238418579,0.0289766676723957
218000,0.4000000059604645,0.0,0.6000000238418579,1.7877960205078125
219000,0.699999988079071,0.0,0.3000000119209289,5.014220714569092
220000,0.5,0.0,0.5,3.0310118198394775
221000,0.6000000238418579,0.0,0.4000000059604645,3.857164144515991
222000,0.5,0.1000000014901161,0.4000000059604645,1.994107127189636
223000,0.6000000238418579,0.0,0.4000000059604645,4.462879657745361
224000,0.5,0.0,0.5,2.8203961849212646
225000,0.3000000119209289,0.2000000029802322,0.5,-2.090411901473999
226000,0.6000000238418579,0.0,0.4000000059604645,3.366546869277954
227000,0.2000000029802322,0.1000000014901161,0.699999988079071,-1.424658179283142
228000,0.4000000059604645,0.1000000014901161,0.5,0.9061483144760132
229000,0.699999988079071,0.0,0.3000000119209289,4.544993877410889
230000,0.4000000059604645,0.0,0.6000000238418579,0.4235784709453583
231000,0.4000000059604645,0.0,0.6000000238418579,2.3846683502197266
232000,0.6000000238418579,0.0,0.4000000059604645,3.60103440284729
233000,0.3000000119209289,0.0,0.699999988079071,0.0377909354865551
234000,0.3000000119209289,0.2000000029802322,0.5,-2.0966334342956543
235000,1.0,0.0,0.0,8.060548782348633
236000,0.6000000238418579,0.1000000014901161,0.3000000119209289,2.1652073860168457
237000,0.8999999761581421,0.0,0.1000000014901161,7.35788631439209
238000,0.6000000238418579,0.0,0.4000000059604645,3.3964831829071045
239000,0.4000000059604645,0.1000000014901161,0.5,0.3610307574272156
240000,0.5,0.1000000014901161,0.4000000059604645,1.5690034627914429
241000,0.3000000119209289,0.1000000014901161,0.6000000238418579,-2.34360408782959
242000,0.6000000238418579,0.1000000014901161,0.3000000119209289,2.5276665687561035
243000,0.699999988079071,0.0,0.3000000119209289,4.749448776245117
244000,0.4000000059604645,0.0,0.6000000238418579,1.129392147064209
245000,0.5,0.0,0.5,2.876786708831787
246000,0.6000000238418579,0.0,0.4000000059604645,2.017972230911255
247000,0.5,0.0,0.5,2.6457982063293457
248000,0.6000000238418579,0.0,0.4000000059604645,3.4379029273986816
249000,0.4000000059604645,0.1000000014901161,0.5,1.0750175714492798
250000,0.5,0.1000000014901161,0.4000000059604645,2.0093562602996826
251000,0.5,0.0,0.5,3.043443441390991
252000,0.699999988079071,0.0,0.3000000119209289,5.259242534637451
253000,0.4000000059604645,0.0,0.6000000238418579,2.5582382678985596
254000,0.6000000238418579,0.1000000014901161,0.3000000119209289,2.9981861114501953
255000,0.800000011920929,0.0,0.2000000029802322,6.190457820892334
256000,0.5,0.0,0.5,2.937509059906006
257000,0.6000000238418579,0.0,0.4000000059604645,3.79256272315979
258000,0.6000000238418579,0.0,0.4000000059604645,3.976318836212158
259000,0.4000000059604645,0.1000000014901161,0.5,0.7322417497634888
260000,0.5,0.0,0.5,2.648069143295288
261000,0.5,0.0,0.5,2.8356845378875732
262000,0.800000011920929,0.0,0.2000000029802322,5.940939903259277
263000,0.699999988079071,0.0,0.3000000119209289,4.711614608764648
264000,0.6000000238418579,0.1000000014901161,0.3000000119209289,2.467099905014038
265000,1.0,0.0,0.0,8.499438285827637
266000,0.6000000238418579,0.0,0.4000000059604645,4.016894817352295
267000,0.6000000238418579,0.1000000014901161,0.3000000119209289,2.744958877563477
268000,0.699999988079071,0.0,0.3000000119209289,5.006228446960449
269000,0.699999988079071,0.0,0.3000000119209289,5.139059066772461
270000,0.6000000238418579,0.1000000014901161,0.3000000119209289,2.3907296657562256
271000,0.3000000119209289,0.3000000119209289,0.4000000059604645,-2.554469585418701
272000,0.800000011920929,0.0,0.2000000029802322,5.953502655029297
273000,0.800000011920929,0.1000000014901161,0.1000000014901161,5.3084611892700195
274000,0.4000000059604645,0.2000000029802322,0.4000000059604645,-0.5823208689689636
275000,0.4000000059604645,0.1000000014901161,0.5,0.4889899790287018
276000,0.6000000238418579,0.1000000014901161,0.3000000119209289,2.8809986114501953
277000,0.699999988079071,0.1000000014901161,0.2000000029802322,3.671906709671021
278000,0.4000000059604645,0.1000000014901161,0.5,0.3239834606647491
279000,0.699999988079071,0.0,0.3000000119209289,5.208141326904297
280000,0.5,0.0,0.5,2.7404470443725586
281000,0.800000011920929,0.0,0.2000000029802322,6.3779191970825195
282000,0.6000000238418579,0.0,0.4000000059604645,3.789886713027954
283000,0.6000000238418579,0.0,0.4000000059604645,3.921288013458252
284000,0.5,0.0,0.5,2.5991392135620117
285000,0.5,0.0,0.5,3.0181539058685303
286000,0.699999988079071,0.0,0.3000000119209289,5.030856132507324
287000,0.5,0.1000000014901161,0.4000000059604645,2.1849470138549805
288000,0.3000000119209289,0.0,0.699999988079071,0.8343237638473511
289000,0.4000000059604645,0.1000000014901161,0.5,-0.024478567764163
290000,0.699999988079071,0.0,0.3000000119209289,4.355886936187744
291000,0.5,0.1000000014901161,0.4000000059604645,2.4583733081817627
292000,0.5,0.1000000014901161,0.4000000059604645,1.4721494913101196
293000,0.6000000238418579,0.0,0.4000000059604645,3.831977367401123
294000,0.6000000238418579,0.0,0.4000000059604645,3.8089654445648193
295000,0.699999988079071,0.0,0.3000000119209289,5.278609752655029
296000,0.6000000238418579,0.1000000014901161,0.3000000119209289,1.937433838844299
297000,0.6000000238418579,0.0,0.4000000059604645,3.2488934993743896
298000,0.6000000238418579,0.2000000029802322,0.2000000029802322,2.107244968414306
299000,0.6000000238418579,0.0,0.4000000059604645,3.134190797805786
300000,0.4000000059604645,0.0,0.6000000238418579,0.4284780621528625
301000,0.5,0.1000000014901161,0.4000000059604645,1.4625294208526611
302000,0.800000011920929,0.0,0.2000000029802322,6.2107415199279785
303000,0.699999988079071,0.1000000014901161,0.2000000029802322,4.187551021575928
304000,0.8999999761581421,0.1000000014901161,0.0,6.319985389709473
305000,0.6000000238418579,0.1000000014901161,0.3000000119209289,2.09374475479126
306000,0.6000000238418579,0.2000000029802322,0.2000000029802322,1.536718726158142
307000,0.6000000238418579,0.1000000014901161,0.3000000119209289,2.5265188217163086
308000,0.699999988079071,0.1000000014901161,0.2000000029802322,4.2744550704956055
309000,0.6000000238418579,0.0,0.4000000059604645,3.844043731689453
310000,0.5,0.0,0.5,2.347522258758545
311000,0.699999988079071,0.0,0.3000000119209289,4.374769687652588
312000,0.699999988079071,0.0,0.3000000119209289,5.147709846496582
313000,0.699999988079071,0.0,0.3000000119209289,5.20247745513916
314000,0.800000011920929,0.0,0.2000000029802322,5.600625038146973
315000,0.699999988079071,0.2000000029802322,0.1000000014901161,2.3491830825805664
316000,0.800000011920929,0.0,0.2000000029802322,5.994818687438965
317000,0.8999999761581421,0.1000000014901161,0.0,6.300204277038574
318000,0.699999988079071,0.0,0.3000000119209289,5.134579181671143
319000,0.6000000238418579,0.1000000014901161,0.3000000119209289,2.5157530307769775
320000,0.800000011920929,0.1000000014901161,0.1000000014901161,4.432071208953857
321000,0.800000011920929,0.0,0.2000000029802322,6.489425182342529
322000,0.800000011920929,0.0,0.2000000029802322,6.169963359832764
323000,0.8999999761581421,0.1000000014901161,0.0,5.9713568687438965
324000,0.800000011920929,0.0,0.2000000029802322,5.679871559143066
325000,0.8999999761581421,0.0,0.1000000014901161,7.21611738204956
326000,0.699999988079071,0.1000000014901161,0.2000000029802322,4.438187122344971
327000,0.8999999761581421,0.1000000014901161,0.0,6.2605719566345215
328000,0.6000000238418579,0.0,0.4000000059604645,3.749687910079956
329000,0.6000000238418579,0.0,0.4000000059604645,3.328354835510254
330000,1.0,0.0,0.0,8.704584121704102
331000,0.8999999761581421,0.0,0.1000000014901161,7.310518741607666
332000,0.699999988079071,0.2000000029802322,0.1000000014901161,2.719491481781006
333000,0.800000011920929,0.0,0.2000000029802322,6.147944450378418
334000,0.800000011920929,0.1000000014901161,0.1000000014901161,5.352175712585449
335000,0.8999999761581421,0.1000000014901161,0.0,6.250777721405029
336000,0.699999988079071,0.0,0.3000000119209289,4.599808216094971
337000,1.0,0.0,0.0,8.661803245544434
338000,0.800000011920929,0.1000000014901161,0.1000000014901161,5.15670108795166
339000,1.0,0.0,0.0,9.025430679321287
340000,0.699999988079071,0.2000000029802322,0.1000000014901161,3.5919113159179688
341000,0.8999999761581421,0.0,0.1000000014901161,7.179133415222168
342000,0.8999999761581421,0.0,0.1000000014901161,7.264441013336182
343000,1.0,0.0,0.0,9.03671932220459
344000,0.8999999761581421,0.1000000014901161,0.0,6.7223029136657715
345000,1.0,0.0,0.0,8.535432815551758
346000,0.800000011920929,0.1000000014901161,0.1000000014901161,6.003884315490723
347000,0.8999999761581421,0.0,0.1000000014901161,7.316600322723389
348000,0.8999999761581421,0.0,0.1000000014901161,6.926934242248535
349000,0.800000011920929,0.2000000029802322,0.0,4.371819972991943
350000,0.6000000238418579,0.0,0.4000000059604645,4.989832878112793
351000,0.8999999761581421,0.0,0.1000000014901161,7.787393569946289
352000,0.699999988079071,0.1000000014901161,0.2000000029802322,3.729058980941773
353000,1.0,0.0,0.0,8.11258602142334
354000,1.0,0.0,0.0,9.11884880065918
355000,0.8999999761581421,0.1000000014901161,0.0,6.36005973815918
356000,0.3000000119209289,0.0,0.699999988079071,-0.2355753481388092
357000,0.8999999761581421,0.0,0.1000000014901161,7.3364996910095215
358000,0.800000011920929,0.1000000014901161,0.1000000014901161,5.199644088745117
359000,0.699999988079071,0.1000000014901161,0.2000000029802322,4.036038398742676
360000,1.0,0.0,0.0,9.112963676452637
361000,0.6000000238418579,0.2000000029802322,0.2000000029802322,0.8485528826713562
362000,0.800000011920929,0.2000000029802322,0.0,4.712156772613525
363000,0.800000011920929,0.1000000014901161,0.1000000014901161,5.413372039794922
364000,1.0,0.0,0.0,8.711226463317871
365000,1.0,0.0,0.0,8.950366020202637
366000,1.0,0.0,0.0,8.168648719787598
367000,0.6000000238418579,0.0,0.4000000059604645,-0.7197745442390442
368000,0.699999988079071,0.0,0.3000000119209289,-0.6085917949676514
369000,0.699999988079071,0.0,0.3000000119209289,-1.6531453132629397
370000,0.8999999761581421,0.0,0.1000000014901161,7.88570499420166
371000,0.8999999761581421,0.0,0.1000000014901161,7.3103837966918945
372000,1.0,0.0,0.0,8.698507308959961
373000,1.0,0.0,0.0,8.720009803771973
374000,1.0,0.0,0.0,8.888755798339844
375000,0.8999999761581421,0.0,0.1000000014901161,7.221660137176514
376000,0.8999999761581421,0.0,0.1000000014901161,6.975029945373535
377000,0.800000011920929,0.0,0.2000000029802322,5.9395599365234375
378000,1.0,0.0,0.0,8.391036987304688
379000,0.800000011920929,0.1000000014901161,0.1000000014901161,4.919512748718262
380000,1.0,0.0,0.0,9.424055099487305
381000,1.0,0.0,0.0,9.155726432800291
382000,1.0,0.0,0.0,9.338944435119627
383000,0.8999999761581421,0.1000000014901161,0.0,7.1863932609558105
384000,0.800000011920929,0.1000000014901161,0.1000000014901161,5.357230186462402
385000,0.8999999761581421,0.1000000014901161,0.0,7.248529434204102
386000,1.0,0.0,0.0,9.423335075378418
387000,1.0,0.0,0.0,9.30003833770752
388000,0.8999999761581421,0.0,0.1000000014901161,8.268243789672852
389000,0.8999999761581421,0.0,0.1000000014901161,7.789074420928955
390000,1.0,0.0,0.0,9.164107322692873
391000,1.0,0.0,0.0,9.016188621520996
392000,1.0,0.0,0.0,9.457781791687012
393000,1.0,0.0,0.0,8.938141822814941
394000,1.0,0.0,0.0,9.16981315612793
395000,1.0,0.0,0.0,8.702706336975098
396000,1.0,0.0,0.0,9.116838455200195
397000,0.8999999761581421,0.1000000014901161,0.0,6.769616603851318
398000,1.0,0.0,0.0,9.085437774658203
399000,1.0,0.0,0.0,9.142867088317873
400000,1.0,0.0,0.0,9.411280632019045
401000,0.8999999761581421,0.1000000014901161,0.0,6.856991291046143
402000,0.8999999761581421,0.1000000014901161,0.0,6.841202735900879
403000,1.0,0.0,0.0,9.144304275512695
404000,1.0,0.0,0.0,8.308369636535645
405000,1.0,0.0,0.0,9.16589069366455
406000,1.0,0.0,0.0,9.24151611328125
407000,1.0,0.0,0.0,9.157706260681152
408000,1.0,0.0,0.0,9.096590995788574
409000,1.0,0.0,0.0,9.36219882965088
410000,1.0,0.0,0.0,9.263471603393556
411000,1.0,0.0,0.0,8.872991561889648
412000,1.0,0.0,0.0,9.375958442687988
413000,1.0,0.0,0.0,9.16167163848877
414000,1.0,0.0,0.0,9.418373107910156
415000,1.0,0.0,0.0,8.84614086151123
416000,1.0,0.0,0.0,9.240967750549316
417000,1.0,0.0,0.0,9.19378662109375
418000,0.8999999761581421,0.0,0.1000000014901161,8.135194778442383
419000,1.0,0.0,0.0,9.45688819885254
420000,1.0,0.0,0.0,8.99252986907959
421000,1.0,0.0,0.0,9.46777629852295
422000,1.0,0.0,0.0,9.437821388244627
423000,1.0,0.0,0.0,9.409159660339355
424000,1.0,0.0,0.0,9.27493953704834
425000,1.0,0.0,0.0,9.155339241027832
426000,1.0,0.0,0.0,9.451153755187988
427000,1.0,0.0,0.0,9.389959335327148
428000,1.0,0.0,0.0,9.44797420501709
429000,1.0,0.0,0.0,9.306241035461426
430000,0.8999999761581421,0.0,0.1000000014901161,8.460676193237305
431000,1.0,0.0,0.0,9.34984302520752
432000,1.0,0.0,0.0,9.38400650024414
433000,1.0,0.0,0.0,9.418953895568848
434000,1.0,0.0,0.0,9.406848907470703
435000,1.0,0.0,0.0,9.401734352111816
436000,1.0,0.0,0.0,9.4097261428833
437000,1.0,0.0,0.0,9.445551872253418
438000,1.0,0.0,0.0,9.40766716003418
439000,1.0,0.0,0.0,9.192384719848633
440000,1.0,0.0,0.0,9.31860065460205
441000,1.0,0.0,0.0,9.463982582092283
442000,1.0,0.0,0.0,9.418557167053224
443000,1.0,0.0,0.0,9.393572807312012
444000,1.0,0.0,0.0,9.342260360717772
445000,1.0,0.0,0.0,9.479456901550291
446000,0.8999999761581421,0.1000000014901161,0.0,7.304687023162842
447000,1.0,0.0,0.0,9.378686904907228
448000,1.0,0.0,0.0,9.408743858337402
449000,1.0,0.0,0.0,9.346709251403809
450000,1.0,0.0,0.0,9.21306610107422
451000,1.0,0.0,0.0,9.335670471191406
452000,1.0,0.0,0.0,9.399880409240724
453000,1.0,0.0,0.0,9.364816665649414
454000,1.0,0.0,0.0,9.197053909301758
455000,1.0,0.0,0.0,9.296985626220703
456000,1.0,0.0,0.0,9.400506019592283
457000,1.0,0.0,0.0,9.194818496704102
458000,1.0,0.0,0.0,9.371113777160645
459000,1.0,0.0,0.0,9.39507007598877
460000,1.0,0.0,0.0,9.165352821350098
